0.23544, -1.0742, -8.83881
0.18639, -1.09381, -10.4084
0.37278, -0.524835, -9.20669
0.348255, -0.848565, -9.11839
0.08829, -0.47088, -8.44151
0.485595, -0.51993, -9.85415
-0.03924, 0.112815, -9.07915
0.583695, -0.210915, -10.0847
-0.671985, -0.12753, -9.26554
0.593505, -0.505215, -9.86396
0.42183, -0.407115, -8.74071
0.250155, -0.161865, -8.80447
0.64746, -0.799515, -7.82348
-0.73575, 0.53955, -9.74133
0.593505, -0.662175, -8.97615
-0.3924, 0.250155, -8.12759
0.12753, -0.70632, -10.2465
0.181485, -0.62784, -8.64261
-0.073575, -0.34335, -9.53532
0.2943, -0.55917, -7.79404
-0.809325, -0.63765, -9.55004
-0.44145, -1.03496, -8.5347
0.613125, -0.740655, -7.98044
-0.681795, -0.897615, -8.53961
-0.17658, -1.61865, -8.28454
-0.48069, -1.51074, -9.57456
-0.397305, -1.2753, -9.85415
0.671985, -1.02024, -9.55494
-0.436545, -1.00552, -8.69166
-0.63765, -1.92766, -8.52979
-0.053955, -1.59413, -10.6193
-0.387495, -1.64318, -9.68738
-0.13734, -1.90805, -9.55984
-0.465975, -1.72166, -9.5108
0.122625, -1.31454, -11.1491
-0.06867, -1.12325, -10.8302
0.18639, -0.632745, -10.7861
0.51993, -1.00552, -10.119
0.152055, -0.603315, -11.0019
-0.103005, -0.2943, -11.3453
0.07848, -0.66708, -11.6788
-0.671985, -1.5696, -9.81
0.37278, -0.583695, -12.2968
0.1962, 0.103005, -10.1632
-0.161865, -0.40221, -12.1104
0.4905, -0.18639, -9.50589
0.279585, -0.67689, -12.753
-0.61803, -0.230535, -11.4973
0.6867, -0.966285, -11.8456
-0.171675, -0.662175, -10.3152
-0.642555, -0.4905, -11.154
0.61803, -0.259965, -11.5169
-0.54936, -0.799515, -11.8701
1.23606, -0.33354, -9.63342
-0.60822, -0.51993, -11.6641
-0.3924, -0.06867, -11.6347
0.819135, -0.22563, -10.1975
0.12753, -0.23544, -11.2472
0.004905, -0.60822, -11.2423
0.08829, -0.259965, -10.7469
-0.230535, -0.721035, -11.0559
0.66708, -0.220725, -10.8891
0.495405, -0.583695, -10.4231
-0.122625, -0.132435, -10.1386
0.662175, -0.33354, -10.1779
0.122625, 0.15696, -11.1147
0.70632, 0.004905, -8.98596
0.20601, 0.201105, -9.82962
0.152055, 0.23544, -10.7812
0.64746, 0.191295, -10.3692
0.51012, -0.152055, -10.428
0.760275, -0.33354, -9.78547
0.35316, -0.06867, -9.913
0.71613, 0.348255, -9.65795
0.230535, -0.073575, -10.3839
0.161865, -0.77499, -9.74623
0.554265, -0.318825, -10.3496
0.956475, -0.33354, -10.7321
-0.47088, -0.34335, -10.4771
0.828945, -1.55979, -9.08406
0.181485, -1.88352, -9.63832
0.47088, -2.33968, -9.64323
-0.00981, -1.48131, -8.90748
-0.407115, -1.6628, -9.30478
0.083385, -1.42736, -8.47093
-0.877995, -0.8829, -9.17726
0.259965, -1.61865, -8.95162
-0.877995, -1.18701, -9.13311
-0.152055, -1.77561, -8.42679
-0.03924, -1.34888, -8.61318
-1.46169, -0.877995, -9.52551
0.44145, -1.40283, -8.20116
-1.20173, -0.40221, -7.15149
0.01962, -1.75109, -9.84434
-0.05886, -0.701415, -7.70085
-0.554265, -0.77499, -8.09325
-0.103005, -0.95157, -9.20669
-0.6867, -0.32373, -10.3299
0.30411, -0.45126, -8.28454
0.61803, -0.56898, -9.54023
-0.014715, -0.338445, -7.80385
-0.103005, -0.456165, -9.06935
0.338445, -0.299205, -9.43231
0.40221, -0.730845, -10.3103
0.416925, -0.122625, -9.34403
0.74556, -0.789705, -10.1828
0.838755, -0.711225, -10.2367
1.32435, -1.17229, -9.36855
0.28449, -0.711225, -9.26554
0.87309, -1.04476, -9.01539
0.465975, -0.877995, -10.5654
0.87309, -1.05457, -9.66285
0.50031, -0.848565, -10.6929
0.47088, -0.789705, -9.97187
0.41202, -0.426735, -10.2858
1.32435, -1.97181, -10.5458
-0.2943, -0.54936, -9.44703
0.50031, -1.24587, -10.0209
-0.103005, -0.210915, -9.09387
0.877995, -0.593505, -9.69719
-0.279585, -0.711225, -9.76585
0.42183, -0.318825, -9.94734
0.309015, -0.03924, -8.41208
-0.573885, 0.54936, -9.66285
0.819135, 0.06867, -10.3741
-0.691605, 0.79461, -8.9222
0.681795, 0.52974, -9.97677
-0.00981, 0.7848, -9.73152
-0.50031, 1.3734, -9.04482
-0.161865, 0.55917, -9.94734
-0.77499, 0.5886, -10.4378
-0.456165, 0.6867, -8.7309
0.024525, -0.05886, -8.64261
-0.377685, -0.21582, -10.5408
0.024525, -0.485595, -8.36793
0.093195, -0.00981, -7.75481
-0.338445, -0.573885, -10.1583
0.35316, -1.0742, -9.56475
-1.06439, -0.397305, -9.55984
0.426735, -1.26059, -9.73152
-0.2943, -0.593505, -11.0461
0.966285, -1.19682, -8.64261
-0.00981, -1.2753, -10.3496
0.132435, -0.917235, -9.36365
0.72594, -1.87862, -10.428
0.309015, -1.32435, -9.69719
0.50031, -1.3734, -10.0798
-0.053955, -1.43226, -11.5709
1.28021, -1.16249, -11.0412
0.60822, -0.073575, -11.0412
1.52545, -0.416925, -7.63708
0.505215, -1.0791, -10.3986
0.46107, -1.10363, -11.0755
0.86328, -0.671985, -9.53532
0.03924, -0.848565, -10.1877
0.907425, -1.00552, -9.88358
-0.03924, -0.36297, -10.3446
1.0791, -0.868185, -10.0454
0.711225, -0.573885, -9.73643
0.730845, -0.37278, -9.54513
0.142245, -0.61803, -9.72171
0.06867, 0.377685, -9.91791
0.32373, -0.142245, -10.2073
-0.103005, -1.03496, -10.3348
-0.65727, 0.04905, -9.40289
0.7848, -0.671985, -10.3594
-0.62784, -0.34335, -8.76033
-0.053955, -0.26487, -9.39307
0.632745, -0.838755, -9.65304
-0.946665, -0.201105, -10.4378
1.0742, -1.14287, -8.96144
-1.06439, -0.21582, -9.24592
-0.5886, -0.66708, -10.0307
-0.10791, -0.18639, -9.43722
-0.15696, -0.04905, -9.32931
-0.59841, -0.181485, -8.49546
-0.35316, -0.53955, -10.4918
0.583695, -0.014715, -9.3195
-0.819135, 0.436545, -9.17235
0.23544, -0.573885, -9.1233
-0.46107, -0.59841, -10.3054
-0.3924, -0.367875, -9.6187
0.72594, -0.583695, -10.8204
-0.485595, -0.32373, -9.57946
0.309015, -0.41202, -9.82962
0.191295, 0.044145, -12.081
0.31392, -0.122625, -10.3986
0.456165, 0.1962, -10.8989
0.318825, -1.10853, -9.43722
-0.475785, -0.90252, -11.7867
0.809325, -0.279585, -11.1393
1.01043, -0.61803, -9.56475
-0.220725, -0.72594, -9.81981
0.593505, -0.79461, -10.4378
0.132435, -0.289395, -11.566
0.6867, -0.367875, -10.0307
0.51993, -0.564075, -11.3109
-0.024525, -0.60822, -9.26064
0.534645, -0.446355, -11.9437
1.1772, -0.81423, -10.1583
-0.5886, 0.06867, -10.6929
0.90252, -0.77499, -10.1533
-0.554265, -0.20601, -12.238
0.32373, -0.42183, -8.26493
0.760275, -0.41202, -10.4967
-0.652365, -0.554265, -10.7076
0.56898, -0.691605, -8.51017
-0.112815, 0.14715, -9.913
0.08829, -0.65727, -9.79529
-0.053955, -0.8829, -9.79038
0.132435, -0.21582, -8.94182
-0.22563, -0.82404, -10.9921
0.2943, -0.897615, -9.59908
0.3924, -0.740655, -9.19688
-0.13734, -0.858375, -9.04482
0.063765, -0.37278, -9.36855
0.318825, -1.03986, -8.77995
-0.25506, -1.02515, -9.14292
-0.24525, -1.00552, -10.8891
0.544455, -1.02024, -9.33422
-0.10791, -0.67689, -10.8744
0.210915, -0.652365, -8.96144
0.43164, -0.828945, -8.22078
0.730845, -1.7658, -8.43169
-0.26487, -1.05457, -10.6929
-0.053955, -1.7707, -9.6187
-0.210915, -0.848565, -9.6138
0.622935, -0.907425, -9.55494
0.053955, -0.04905, -9.45193
0.505215, 0.27468, -8.66223
0.809325, -0.12753, -8.47584
-0.3924, 0.819135, -8.1423
0.877995, -0.073575, -9.98658
-0.044145, -0.10791, -10.2465
0.30411, 0.289395, -7.96572
0, -0.122625, -11.1834
0.083385, 0.15696, -8.59356
0.27468, 0.632745, -8.37774
0.730845, -0.142245, -9.29498
-0.485595, -0.132435, -8.71619
0.083385, 0.31392, -11.0313
0.23544, -0.22563, -8.68676
-1.44697, 0.122625, -10.9676
0.77499, -0.12753, -8.20607
-0.534645, -0.073575, -11.4973
0.24525, -0.093195, -8.44641
-0.53955, -0.534645, -8.97124
-0.367875, -0.36297, -9.54023
0.11772, -0.42183, -10.5948
-0.50031, -0.23544, -7.53899
0.13734, -0.76518, -9.28516
-0.985905, -1.50093, -9.49608
-0.524835, -1.49112, -9.95715
0.181485, -1.03005, -8.78485
0.024525, -1.084, -8.51017
-0.622935, -1.47641, -8.79467
0.230535, -0.691605, -9.28516
-0.56898, -0.809325, -10.9676
