216.227411965, 1481163142.085918903
216.228413480, 1481163142.086919069
216.229406376, 1481163142.087913036
216.230413187, 1481163142.088918924
216.231412862, 1481163142.089919090
216.232397422, 1481163142.090920925
216.233404156, 1481163142.091898918
216.234425094, 1481163142.092924118
216.235435422, 1481163142.093943119
216.236384538, 1481163142.094907045
216.237387224, 1481163142.095907927
216.238423694, 1481163142.096915960
216.239397478, 1481163142.097925901
216.240431019, 1481163142.098937035
216.241432029, 1481163142.099937916
216.242430737, 1481163142.100936890
216.243405175, 1481163142.101926088
216.244445171, 1481163142.102916956
216.245427012, 1481163142.103916883
216.246430101, 1481163142.104917049
216.247406482, 1481163142.105897903
216.248440179, 1481163142.106930971
216.249437059, 1481163142.107944012
216.250386122, 1481163142.108907938
216.251393740, 1481163142.109915018
216.252388104, 1481163142.110909939
216.253435295, 1481163142.111943007
216.254387962, 1481163142.112909079
216.255385502, 1481163142.113907099
216.256390045, 1481163142.114911079
216.257437493, 1481163142.115945101
216.258387562, 1481163142.116906881
216.259394112, 1481163142.117914915
216.260441597, 1481163142.118937969
216.261438871, 1481163142.119962931
216.262437827, 1481163142.120959997
216.263443281, 1481163142.121964931
216.264448240, 1481163142.122970104
216.265469363, 1481163142.123979092
216.266492350, 1481163142.125003099
216.267494028, 1481163142.126003027
216.268413237, 1481163142.126935005
216.269469858, 1481163142.127991915
216.270427816, 1481163142.128956079
216.271492508, 1481163142.129982948
216.272489839, 1481163142.130980968
216.273482771, 1481163142.131980896
216.274491484, 1481163142.133002043
216.275491197, 1481163142.134000063
216.276466066, 1481163142.134989023
216.277497579, 1481163142.136007071
216.278493172, 1481163142.137002945
216.279491784, 1481163142.138000965
216.280487031, 1481163142.138988018
216.281483857, 1481163142.139986038
216.282496754, 1481163142.140988111
216.283494951, 1481163142.142005920
216.284494501, 1481163142.143003941
216.285493582, 1481163142.144001961
216.286519067, 1481163142.145029068
216.287517589, 1481163142.146027088
216.288516997, 1481163142.147027016
216.289522691, 1481163142.148032904
216.290518495, 1481163142.149008989
216.291517902, 1481163142.150008917
216.292524093, 1481163142.151015043
216.293494911, 1481163142.151985884
216.294518733, 1481163142.153028011
216.295471739, 1481163142.153994083
216.296520161, 1481163142.155030012
216.297529223, 1481163142.156038046
216.298528274, 1481163142.157037973
216.299499454, 1481163142.158015966
216.300437526, 1481163142.158960104
216.301417143, 1481163142.159949064
216.302436768, 1481163142.160959005
216.303469932, 1481163142.161989927
216.304451196, 1481163142.162965059
216.305441552, 1481163142.163963079
216.306447087, 1481163142.164963961
216.307443369, 1481163142.165965080
216.308430376, 1481163142.166951895
216.309437216, 1481163142.167958975
216.310429536, 1481163142.168952942
216.311440349, 1481163142.169964075
216.312458494, 1481163142.170979977
216.313430462, 1481163142.171952963
216.314455835, 1481163142.172980070
216.315434838, 1481163142.173957109
216.316544853, 1481163142.175055027
216.317523047, 1481163142.176033020
216.318520696, 1481163142.177042961
216.319543368, 1481163142.178035021
216.320544598, 1481163142.179034948
216.321522425, 1481163142.180012941
216.322514469, 1481163142.181039095
216.323551859, 1481163142.182043076
216.324550716, 1481163142.183060884
216.325551191, 1481163142.184061050
216.326529681, 1481163142.185050964
216.327552349, 1481163142.186060905
216.328562627, 1481163142.187072992
216.329542495, 1481163142.188041925
216.330551369, 1481163142.189043045
216.331551687, 1481163142.190043926
216.332551752, 1481163142.191044092
216.333548429, 1481163142.192059994
216.334547995, 1481163142.193057060
216.335547937, 1481163142.194056988
216.336551768, 1481163142.195061922
216.337553901, 1481163142.196063995
216.338553271, 1481163142.197062969
216.339543121, 1481163142.198044062
216.340577616, 1481163142.199069977
216.341573892, 1481163142.200066090
216.342573610, 1481163142.201066017
216.343577987, 1481163142.202086926
216.344569117, 1481163142.203068972
216.345577895, 1481163142.204068899
216.346577131, 1481163142.205087900
216.347586258, 1481163142.206109047
216.348583867, 1481163142.207093000
216.349520463, 1481163142.208046913
216.350496418, 1481163142.209016085
216.351492090, 1481163142.210016012
216.352496220, 1481163142.211019993
216.353511584, 1481163142.212028027
216.354505189, 1481163142.213027000
216.355496097, 1481163142.214018106
216.356512346, 1481163142.215025902
216.357491202, 1481163142.216008902
216.358513647, 1481163142.217029095
216.359509469, 1481163142.218024969
216.360507222, 1481163142.219023943
216.361507883, 1481163142.220024109
216.362507683, 1481163142.221024036
216.363512647, 1481163142.222028971
216.364534111, 1481163142.223050117
216.365508787, 1481163142.224025011
216.366515292, 1481163142.225030899
216.367509306, 1481163142.226026058
216.368592190, 1481163142.227096081
216.369567249, 1481163142.228074074
216.370594315, 1481163142.229100943
216.371568471, 1481163142.230076075
216.372568914, 1481163142.231076002
216.373568375, 1481163142.232074976
216.374584515, 1481163142.233079910
216.375593574, 1481163142.234100103
216.376593891, 1481163142.235100985
216.377595693, 1481163142.236103058
216.378594758, 1481163142.237102032
216.379594449, 1481163142.238101006
216.380594055, 1481163142.239099979
216.381568116, 1481163142.240075111
216.382595004, 1481163142.241101980
216.383596087, 1481163142.242103100
216.384595665, 1481163142.243102074
216.385593625, 1481163142.244101048
216.386591121, 1481163142.245098114
216.387595549, 1481163142.246102095
216.388595070, 1481163142.247102022
216.389595428, 1481163142.248101950
216.390571573, 1481163142.249073982
216.391595452, 1481163142.250102043
216.392594888, 1481163142.251101971
216.393595541, 1481163142.252103090
216.394583635, 1481163142.253091097
216.395592063, 1481163142.254098892
216.396595773, 1481163142.255103111
216.397600614, 1481163142.256108046
216.398630049, 1481163142.257137060
216.399582962, 1481163142.258095980
216.400561844, 1481163142.259078026
216.401537579, 1481163142.260055065
216.402559212, 1481163142.261076927
216.403621552, 1481163142.262125015
216.404557469, 1481163142.263078928
216.405569331, 1481163142.264085054
216.406563459, 1481163142.265079021
216.407563762, 1481163142.266078949
216.408547351, 1481163142.267065048
216.409564119, 1481163142.268079042
216.410567673, 1481163142.269083023
216.411570380, 1481163142.270086050
216.412562715, 1481163142.271079063
216.413563058, 1481163142.272078991
216.414562399, 1481163142.273078918
216.415564041, 1481163142.274080038
216.416624646, 1481163142.275130987
216.417618719, 1481163142.276124954
216.418619538, 1481163142.277126074
216.419619500, 1481163142.278126001
216.420619056, 1481163142.279124975
216.421618727, 1481163142.280124903
216.422619506, 1481163142.281126022
216.423621077, 1481163142.282128096
216.424619039, 1481163142.283126116
216.425619903, 1481163142.284126997
216.426646273, 1481163142.285152912
216.427646210, 1481163142.286153078
216.428624270, 1481163142.287131071
216.429645548, 1481163142.288151979
216.430647194, 1481163142.289154053
216.431645121, 1481163142.290150881
216.432646687, 1481163142.291152954
216.433644659, 1481163142.292150974
216.434645618, 1481163142.293153048
216.435646458, 1481163142.294152975
216.436646535, 1481163142.295152903
216.437645715, 1481163142.296152115
216.438645276, 1481163142.297152042
216.439619803, 1481163142.298126936
216.440645751, 1481163142.299151897
216.441646225, 1481163142.300153017
216.442645676, 1481163142.301151991
216.443645643, 1481163142.302153111
216.444647609, 1481163142.303153992
216.445645687, 1481163142.304152012
216.446647789, 1481163142.305154085
216.447653139, 1481163142.306159973
216.448671506, 1481163142.307163000
216.449604092, 1481163142.308115959
216.450590270, 1481163142.309107065
216.451589636, 1481163142.310106993
216.452591454, 1481163142.311109066
216.453598744, 1481163142.312114000
216.454626938, 1481163142.313134909
216.455593887, 1481163142.314107895
216.456619342, 1481163142.315134048
216.457619023, 1481163142.316133976
216.458603391, 1481163142.317121029
216.459618640, 1481163142.318134069
216.460618195, 1481163142.319133997
216.461617638, 1481163142.320133924
216.462618267, 1481163142.321134090
216.463617396, 1481163142.322133064
216.464619404, 1481163142.323134899
216.465621744, 1481163142.324137926
216.466591631, 1481163142.325108051
216.467617776, 1481163142.326133966
216.468674502, 1481163142.327181101
216.469673892, 1481163142.328181028
216.470673729, 1481163142.329180002
216.471675305, 1481163142.330182076
216.472664411, 1481163142.331181049
216.473662457, 1481163142.332180023
216.474675983, 1481163142.333183050
216.475675694, 1481163142.334182978
216.476675310, 1481163142.335181952
216.477675468, 1481163142.336182117
216.478676613, 1481163142.337182999
216.479673472, 1481163142.338181019
216.480674828, 1481163142.339180946
216.481674324, 1481163142.340181112
216.482674887, 1481163142.341181993
216.483674308, 1481163142.342180967
216.484674290, 1481163142.343180895
216.485673906, 1481163142.344181061
216.486676850, 1481163142.345182896
216.487672447, 1481163142.346179008
216.488674860, 1481163142.347182035
216.489675554, 1481163142.348181963
216.490675907, 1481163142.349183083
216.491676520, 1481163142.350183010
216.492675014, 1481163142.351181984
216.493676003, 1481163142.352183104
216.494700739, 1481163142.353208065
216.495703082, 1481163142.354209900
216.496701415, 1481163142.355207920
216.497686141, 1481163142.356193066
216.498696968, 1481163142.357203960
216.499616204, 1481163142.358129978
216.500647081, 1481163142.359163046
216.501644571, 1481163142.360162020
216.502645335, 1481163142.361162901
216.503690857, 1481163142.362193108
216.504651179, 1481163142.363162994
216.505649214, 1481163142.364162922
216.506655480, 1481163142.365169048
216.507649395, 1481163142.366163969
216.508631303, 1481163142.367149115
216.509647602, 1481163142.368163109
216.510647151, 1481163142.369163036
216.511646784, 1481163142.370162964
216.512647043, 1481163142.371162891
216.513646471, 1481163142.372163057
216.514646893, 1481163142.373162985
216.515646756, 1481163142.374162912
216.516704332, 1481163142.375211000
216.517702088, 1481163142.376209021
216.518705822, 1481163142.377209902
216.519702850, 1481163142.378210068
216.520702335, 1481163142.379209042
216.521706197, 1481163142.380213022
216.522703112, 1481163142.381210089
216.523703364, 1481163142.382210016
216.524704088, 1481163142.383210897
216.525702065, 1481163142.384208918
216.526730385, 1481163142.385236979
216.527704059, 1481163142.386210918
216.528699426, 1481163142.387206078
216.529729313, 1481163142.388236046
216.530731080, 1481163142.389238119
216.531730034, 1481163142.390235901
216.532729595, 1481163142.391237020
216.533731657, 1481163142.392237902
216.534731279, 1481163142.393238068
216.535731316, 1481163142.394237995
216.536733764, 1481163142.395240068
216.537704186, 1481163142.396210909
216.538729541, 1481163142.397236109
216.539729776, 1481163142.398236036
216.540724896, 1481163142.399231911
216.541731113, 1481163142.400238037
216.542732564, 1481163142.401237011
216.543730185, 1481163142.402236938
216.544722472, 1481163142.403228998
216.545729718, 1481163142.404236078
216.546730688, 1481163142.405236959
216.547742789, 1481163142.406250000
216.548696326, 1481163142.407202959
216.549674467, 1481163142.408184052
216.550656048, 1481163142.409173012
216.551655552, 1481163142.410170078
216.552653717, 1481163142.411170959
216.553723411, 1481163142.412237883
216.554663053, 1481163142.413175106
216.555661023, 1481163142.414174080
216.556658708, 1481163142.415172100
216.557656789, 1481163142.416171074
216.558655527, 1481163142.417171955
216.559789010, 1481163142.418304920
216.560665775, 1481163142.419182062
216.561784248, 1481163142.420300961
216.562665363, 1481163142.421181917
216.563751106, 1481163142.422267914
216.564665680, 1481163142.423182011
216.565781423, 1481163142.424298048
216.566664517, 1481163142.425180912
216.567780514, 1481163142.426296949
216.568695084, 1481163142.427201986
216.569781105, 1481163142.428287983
216.570695106, 1481163142.429202080
216.571776987, 1481163142.430285931
216.572781422, 1481163142.431288004
216.573779825, 1481163142.432286978
216.574781381, 1481163142.433288097
216.575779298, 1481163142.434287071
216.576779812, 1481163142.435286045
216.577781833, 1481163142.436288118
216.578782492, 1481163142.437289953
216.579781632, 1481163142.438287973
216.580778214, 1481163142.439286947
216.581781829, 1481163142.440288067
216.582783972, 1481163142.441287041
216.583780929, 1481163142.442287922
216.584782710, 1481163142.443289042
216.585780643, 1481163142.444287062
216.586783772, 1481163142.445288897
216.587777783, 1481163142.446286917
216.588782168, 1481163142.447288036
216.589781253, 1481163142.448287964
216.590780934, 1481163142.449287891
216.591714925, 1481163142.450218916
216.592785103, 1481163142.451288939
216.593796166, 1481163142.452301025
216.594792876, 1481163142.453298092
216.595794822, 1481163142.454299927
216.596782666, 1481163142.455288887
216.597793248, 1481163142.456299067
216.598793105, 1481163142.457298040
216.599774680, 1481163142.458287001
216.600748347, 1481163142.459270000
216.601752624, 1481163142.460268974
216.602773060, 1481163142.461288929
216.603757164, 1481163142.462271929
216.604756047, 1481163142.463270903
216.605755821, 1481163142.464270115
216.606754897, 1481163142.465271950
216.607755880, 1481163142.466270924
216.608756595, 1481163142.467272043
216.609769446, 1481163142.468282938
216.610755105, 1481163142.469270945
216.611749391, 1481163142.470269918
216.612754991, 1481163142.471271038
216.613750360, 1481163142.472270966
216.614754865, 1481163142.473270893
216.615754640, 1481163142.474271059
216.616793126, 1481163142.475298882
216.617792383, 1481163142.476298094
216.618793145, 1481163142.477298975
216.619782407, 1481163142.478288889
216.620781291, 1481163142.479288101
216.621781900, 1481163142.480288982
216.622783049, 1481163142.481290102
216.623783182, 1481163142.482290030
216.624783349, 1481163142.483289957
216.625782324, 1481163142.484288931
216.626794244, 1481163142.485300064
216.627785594, 1481163142.486291885
216.628782253, 1481163142.487293005
216.629795589, 1481163142.488300085
216.630784725, 1481163142.489290953
216.631796400, 1481163142.490302086
216.632795205, 1481163142.491300106
216.633783669, 1481163142.492290020
216.634796843, 1481163142.493302107
216.635797075, 1481163142.494302034
216.636797884, 1481163142.495302916
216.637795170, 1481163142.496299982
216.638786106, 1481163142.497292042
216.639784449, 1481163142.498291016
216.640783439, 1481163142.499289989
216.641783300, 1481163142.500289917
216.642784921, 1481163142.501291037
216.643784788, 1481163142.502290964
216.644797886, 1481163142.503303051
216.645796265, 1481163142.504301071
216.646802296, 1481163142.505300999
216.647781151, 1481163142.506290913
216.648785410, 1481163142.507292032
216.649771581, 1481163142.508284092
216.650767996, 1481163142.509283066
216.651758169, 1481163142.510276079
216.652781335, 1481163142.511285067
216.653760367, 1481163142.512274027
216.654764416, 1481163142.513278961
216.655785411, 1481163142.514278889
216.656795592, 1481163142.515292883
216.657764603, 1481163142.516278982
216.658763278, 1481163142.517288923
216.659828949, 1481163142.518331051
216.660822068, 1481163142.519301891
216.661812502, 1481163142.520301104
216.662803884, 1481163142.521292925
216.663790650, 1481163142.522294998
216.664818881, 1481163142.523302078
216.665816117, 1481163142.524298906
216.666835768, 1481163142.525341034
216.667808259, 1481163142.526299953
216.668813036, 1481163142.527299881
216.669808107, 1481163142.528300047
216.670788176, 1481163142.529270887
216.671842721, 1481163142.530330896
216.672841722, 1481163142.531330109
216.673842677, 1481163142.532330990
216.674844908, 1481163142.533333063
216.675812007, 1481163142.534300089
216.676846622, 1481163142.535332918
216.677846149, 1481163142.536331892
216.678842924, 1481163142.537331104
216.679837444, 1481163142.538331032
216.680837792, 1481163142.539331913
216.681843485, 1481163142.540332079
216.682845245, 1481163142.541332006
216.683836580, 1481163142.542330980
216.684845839, 1481163142.543332100
216.685845095, 1481163142.544332027
216.686843664, 1481163142.545331955
216.687836216, 1481163142.546330929
216.688846383, 1481163142.547333002
216.689842862, 1481163142.548331022
216.690846128, 1481163142.549333096
216.691839595, 1481163142.550332069
216.692846324, 1481163142.551332951
216.693844660, 1481163142.552333117
216.694846643, 1481163142.553332090
216.695846945, 1481163142.554332972
216.696847880, 1481163142.555332899
216.697846488, 1481163142.556334019
216.698830506, 1481163142.557333946
216.699840804, 1481163142.558357954
216.700801067, 1481163142.559322119
216.701815562, 1481163142.560332060
216.702837979, 1481163142.561341047
216.703804583, 1481163142.562323093
216.704825549, 1481163142.563338041
216.705817602, 1481163142.564331055
216.706817598, 1481163142.565330982
216.707843761, 1481163142.566350937
216.708823893, 1481163142.567342997
216.709870157, 1481163142.568376064
216.710882930, 1481163142.569390059
216.711837706, 1481163142.570359945
216.712866536, 1481163142.571360111
216.713870198, 1481163142.572379112
216.714874859, 1481163142.573380947
216.715847666, 1481163142.574352980
216.716869318, 1481163142.575360060
216.717844833, 1481163142.576366901
216.718866278, 1481163142.577378035
216.719870402, 1481163142.578360081
216.720874125, 1481163142.579380035
216.721865956, 1481163142.580359936
216.722873777, 1481163142.581379890
216.723846464, 1481163142.582353115
216.724867221, 1481163142.583360910
216.725845890, 1481163142.584367990
216.726868568, 1481163142.585361958
216.727874953, 1481163142.586380959
216.728866603, 1481163142.587358952
216.729847271, 1481163142.588370085
216.730896905, 1481163142.589365959
216.731866865, 1481163142.590359926
216.732874255, 1481163142.591381073
216.733874038, 1481163142.592381001
216.734871935, 1481163142.593360901
216.735868756, 1481163142.594379902
216.736870989, 1481163142.595360994
216.737871536, 1481163142.596359968
216.738875261, 1481163142.597382069
216.739871747, 1481163142.598361015
216.740874449, 1481163142.599380970
216.741867565, 1481163142.600361109
216.742895405, 1481163142.601387024
216.743893868, 1481163142.602385044
216.744895436, 1481163142.603388071
216.745898098, 1481163142.604387999
216.746893394, 1481163142.605386972
216.747903520, 1481163142.606409073
216.748895872, 1481163142.607387066
216.749836604, 1481163142.608369112
216.750851971, 1481163142.609369993
216.751850330, 1481163142.610371113
216.752850720, 1481163142.611370087
216.753850980, 1481163142.612371922
216.754854984, 1481163142.613373041
216.755848600, 1481163142.614371061
216.756848150, 1481163142.615370989
216.757849148, 1481163142.616372108
216.758833900, 1481163142.617353916
216.759852380, 1481163142.618371964
216.760855281, 1481163142.619378090
216.761854325, 1481163142.620377064
216.762854585, 1481163142.621376991
216.763845157, 1481163142.622376919
216.764857310, 1481163142.623378992
216.765854655, 1481163142.624377012
216.766854597, 1481163142.625376940
216.767852178, 1481163142.626370907
216.768890354, 1481163142.627382040
216.769916305, 1481163142.628438950
216.770922742, 1481163142.629429102
216.771886803, 1481163142.630418062
216.772923161, 1481163142.631428957
216.773926802, 1481163142.632430077
216.774886263, 1481163142.633409023
216.775878224, 1481163142.634411097
216.776926295, 1481163142.635413885
216.777926263, 1481163142.636415958
216.778922479, 1481163142.637434006
216.779928058, 1481163142.638436079
216.780923931, 1481163142.639435053
216.781927419, 1481163142.640434980
216.782922127, 1481163142.641433001
216.783920050, 1481163142.642416000
216.784925943, 1481163142.643414974
216.785924793, 1481163142.644414902
216.786926460, 1481163142.645415068
216.787921533, 1481163142.646418095
216.788927373, 1481163142.647437096
216.789945993, 1481163142.648437023
216.790928368, 1481163142.649436951
216.791927756, 1481163142.650435925
216.792928779, 1481163142.651437044
216.793874344, 1481163142.652395010
216.794928076, 1481163142.653435946
216.795935031, 1481163142.654443026
216.796927510, 1481163142.655435085
216.797944910, 1481163142.656461954
216.798933884, 1481163142.657442093
216.799886187, 1481163142.658406973
216.800907065, 1481163142.659425020
216.801925524, 1481163142.660432100
216.802903488, 1481163142.661417007
216.803913465, 1481163142.662434101
216.804921473, 1481163142.663438082
216.805965003, 1481163142.664459944
216.806930023, 1481163142.665436029
216.807902730, 1481163142.666420937
216.808917607, 1481163142.667438984
216.809911486, 1481163142.668432951
216.810911155, 1481163142.669431925
216.811906072, 1481163142.670424938
216.812917217, 1481163142.671438932
216.813910175, 1481163142.672432899
216.814916411, 1481163142.673439026
216.815911068, 1481163142.674432993
216.816961705, 1481163142.675471067
216.817961837, 1481163142.676470995
216.818961833, 1481163142.677470922
216.819962889, 1481163142.678471088
216.820962510, 1481163142.679471016
216.821869347, 1481163142.680397987
216.822963183, 1481163142.681472063
216.823963095, 1481163142.682471991
216.824962078, 1481163142.683470964
216.825963106, 1481163142.684472084
216.826962727, 1481163142.685471058
216.827961505, 1481163142.686470032
216.828962674, 1481163142.687470913
216.829961117, 1481163142.688469887
216.830963160, 1481163142.689471960
216.831964171, 1481163142.690471888
216.832963715, 1481163142.691472054
216.833964298, 1481163142.692471981
216.834965256, 1481163142.693473101
216.835964018, 1481163142.694472075
216.836989889, 1481163142.695497990
216.837984887, 1481163142.696496010
216.838991652, 1481163142.697499037
216.839963835, 1481163142.698472023
216.840989286, 1481163142.699497938
216.841989598, 1481163142.700498104
216.842991112, 1481163142.701498985
216.843989971, 1481163142.702497959
216.844990174, 1481163142.703497887
216.845991176, 1481163142.704499006
216.846989519, 1481163142.705497980
216.847997722, 1481163142.706506014
216.848993132, 1481163142.707500935
216.849946550, 1481163142.708467960
216.850946951, 1481163142.709469080
216.851961329, 1481163142.710469007
216.852957971, 1481163142.711472034
216.853949260, 1481163142.712470055
216.854955859, 1481163142.713471889
216.855961441, 1481163142.714474916
216.856962898, 1481163142.715476036
216.857956538, 1481163142.716478109
216.858940486, 1481163142.717462063
216.859946008, 1481163142.718467951
216.860946808, 1481163142.719469070
216.861945736, 1481163142.720468044
216.862945507, 1481163142.721467972
216.863921259, 1481163142.722450018
216.864944988, 1481163142.723467112
216.865945487, 1481163142.724467993
216.866945803, 1481163142.725467920
216.867932470, 1481163142.726454973
216.868991992, 1481163142.727499962
216.869991099, 1481163142.728499889
216.871016193, 1481163142.729525089
216.872022225, 1481163142.730526924
216.873017789, 1481163142.731525898
216.874015874, 1481163142.732505083
216.875018113, 1481163142.733526945
216.876018610, 1481163142.734525919
216.876991807, 1481163142.735521078
216.877974044, 1481163142.736506939
216.879018253, 1481163142.737525940
216.880019992, 1481163142.738527060
216.881005323, 1481163142.739506960
216.882021085, 1481163142.740529060
216.883019311, 1481163142.741508007
216.884019006, 1481163142.742526054
216.885019747, 1481163142.743527889
216.886020175, 1481163142.744507074
216.887013554, 1481163142.745524883
216.888018685, 1481163142.746506929
216.889020657, 1481163142.747529030
216.890016521, 1481163142.748528004
216.891016416, 1481163142.749505997
216.892017229, 1481163142.750528097
216.893015204, 1481163142.751507998
216.894019509, 1481163142.752526999
216.895019515, 1481163142.753509045
216.896017941, 1481163142.754507065
216.897014857, 1481163142.755526066
216.898024386, 1481163142.756514072
216.899023506, 1481163142.757531881
216.900023598, 1481163142.758516073
216.901000238, 1481163142.759522915
216.902013707, 1481163142.760520935
216.903021485, 1481163142.761537075
216.904013043, 1481163142.762522936
216.904997714, 1481163142.763516903
216.906019772, 1481163142.764523983
216.907019614, 1481163142.765531063
216.908006517, 1481163142.766529083
216.908990656, 1481163142.767510891
216.910036374, 1481163142.768543959
216.911015435, 1481163142.769526958
216.912026190, 1481163142.770528078
216.913039534, 1481163142.771533966
216.914044564, 1481163142.772533894
216.915050587, 1481163142.773540020
216.916057880, 1481163142.774581909
216.917050030, 1481163142.775540113
216.918050702, 1481163142.776540041
216.919048720, 1481163142.777539015
216.920051789, 1481163142.778562069
216.921054584, 1481163142.779545069
216.922063120, 1481163142.780586004
216.923052955, 1481163142.781560898
216.924057341, 1481163142.782565117
216.925055238, 1481163142.783562899
216.926057749, 1481163142.784568071
216.927050317, 1481163142.785562038
216.928048876, 1481163142.786544085
216.929030861, 1481163142.787555933
216.930054172, 1481163142.788543940
216.931020977, 1481163142.789542913
216.932088541, 1481163142.790580034
216.933053153, 1481163142.791562080
216.934052195, 1481163142.792546988
216.935022920, 1481163142.793545008
216.936051678, 1481163142.794559956
216.937078220, 1481163142.795587063
216.938070341, 1481163142.796567917
216.939082704, 1481163142.797569990
216.940076331, 1481163142.798585892
216.941077263, 1481163142.799586058
216.942069898, 1481163142.800592899
216.943079732, 1481163142.801568985
216.944052225, 1481163142.802575111
216.945080944, 1481163142.803589106
216.946085290, 1481163142.804594994
216.947082101, 1481163142.805589914
216.948069527, 1481163142.806590080
216.949081921, 1481163142.807590008
216.950037782, 1481163142.808559895
216.951037187, 1481163142.809560061
216.952059630, 1481163142.810575962
216.953049958, 1481163142.811563969
216.954031284, 1481163142.812549114
216.955057481, 1481163142.813568115
216.956053309, 1481163142.814580917
216.957035882, 1481163142.815557003
216.958033282, 1481163142.816548109
216.959039264, 1481163142.817560911
216.960041827, 1481163142.818559885
216.961038168, 1481163142.819561005
216.962033712, 1481163142.820554018
216.963038820, 1481163142.821561098
216.964040371, 1481163142.822560072
216.965038098, 1481163142.823559999
216.966038501, 1481163142.824559927
216.967061899, 1481163142.825582027
216.968118401, 1481163142.826628923
216.969106721, 1481163142.827596903
216.970111671, 1481163142.828620911
216.971111034, 1481163142.829596996
216.972086745, 1481163142.830607891
216.973074509, 1481163142.831584930
216.974077018, 1481163142.832598925
216.975078620, 1481163142.833569050
216.976113321, 1481163142.834620953
216.977107381, 1481163142.835599899
216.978082686, 1481163142.836590052
216.979107337, 1481163142.837599993
216.980108441, 1481163142.838601112
216.981108263, 1481163142.839600086
216.982077516, 1481163142.840598106
216.983098127, 1481163142.841598034
216.984077655, 1481163142.842592001
216.985107229, 1481163142.843617916
216.986079164, 1481163142.844602108
216.987106412, 1481163142.845597029
216.988090074, 1481163142.846597910
216.989106906, 1481163142.847615957
216.990111494, 1481163142.848598003
216.991112129, 1481163142.849596977
216.992120316, 1481163142.850630045
216.993111080, 1481163142.851620913
216.994108468, 1481163142.852596998
216.995115914, 1481163142.853624105
216.996124432, 1481163142.854639053
216.997137015, 1481163142.855644941
216.998114035, 1481163142.856621027
216.999118969, 1481163142.857628107
217.000096831, 1481163142.858617067
217.001092311, 1481163142.859615088
217.002086885, 1481163142.860606909
217.003088309, 1481163142.861607075
217.004073874, 1481163142.862596035
217.005086949, 1481163142.863606930
217.006087855, 1481163142.864607096
217.007095596, 1481163142.865614891
217.008094038, 1481163142.866615057
217.009090767, 1481163142.867613077
217.010083181, 1481163142.868607044
217.011083129, 1481163142.869606972
217.012083178, 1481163142.870606899
217.013082775, 1481163142.871606112
217.014082513, 1481163142.872606039
217.015083865, 1481163142.873605967
217.016084176, 1481163142.874607086
217.017083262, 1481163142.875607014
217.018070899, 1481163142.876595020
217.019082586, 1481163142.877607107
217.020085145, 1481163142.878608942
217.021082698, 1481163142.879606962
217.022083931, 1481163142.880606890
217.023073240, 1481163142.881596088
217.024080847, 1481163142.882605076
217.025082629, 1481163142.883606911
217.026108756, 1481163142.884633064
217.027108472, 1481163142.885632992
217.028109538, 1481163142.886634111
217.029097715, 1481163142.887622118
